"ADVERTISER","TARGETED COUNTRIES","LINK ID","NAME","DESCRIPTION","KEYWORDS","LINK TYPE","THREE MONTH EPC","SEVEN DAY EPC","LAST UDPATED","HTML LINKS","JAVASCRIPT LINKS","CLICK URL","PROMOTION TYPE","COUPON CODE","PROMOTIONAL DATE","PROMOTIONAL END DATE","CATEGORY","ADV_CID","RELATIONSHIP STATUS","LANGUAGE","MOBILE OPTIMIZED"
"ParisCityVision.com","FR","15100928","christmas_nye_250x250 _France","christmas_nye_250x250 _France","","Banner","N/A","N/A","15-Apr-2025","<a href=""https://www.kqzyfj.com/click-101501157-15100928"" target=""_top""> <img src=""https://www.awltovhc.com/image-101501157-15100928"" width=""250"" height=""250"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-56830675?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101501157-15100928","Sale/Discount","","10-Nov-2021","31-Dec-2030","Vacation","4009935","Active","French","No"
"ParisCityVision.com","FR","15100935","generique_200x200_France","generique_200x200_France","","Banner","N/A","N/A","15-Apr-2025","<a href=""https://www.kqzyfj.com/click-101501157-15100935"" target=""_top""> <img src=""https://www.tqlkg.com/image-101501157-15100935"" width=""200"" height=""200"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-56830676?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101501157-15100935","Sale/Discount","","10-Nov-2021","31-Dec-2030","Vacation","4009935","Active","French","No"
"ParisCityVision.com","ES","15101306","ES_christmas_nye_es_728x90","ES_christmas_nye_es_728x90","","Banner","N/A","N/A","15-Apr-2025","<a href=""https://www.anrdoezrs.net/click-101501157-15101306"" target=""_top""> <img src=""https://www.tqlkg.com/image-101501157-15101306"" width=""728"" height=""90"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-56830677?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101501157-15101306","Sale/Discount","","10-Nov-2021","31-Dec-2030","Vacation","4009935","Active","Spanish","No"
"ParisCityVision.com","","13861095","160x600_-10%_castillos_del_valle_del_Loira_desde_París","<link>Descuento de 10% en la visita de los castillos del valle del Loira durante un viaje de un día desde París </link> ","descuento, palacio, loira, chambord, chenonceau, cheverny","Banner","N/A","N/A","15-Apr-2025","<a href=""https://www.anrdoezrs.net/click-101501157-13861095"" target=""_top""> <img src=""https://www.tqlkg.com/image-101501157-13861095"" width=""160"" height=""600"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-56830678?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101501157-13861095","Sale/Discount","","18-Oct-2019","18-Oct-2025","Vacation","4009935","Active","Spanish","Yes"
"ParisCityVision.com","","15101254","EN_christmas_nye_en_300x250","EN_christmas_nye_en_300x250","","Banner","N/A","N/A","15-Apr-2025","<a href=""https://www.tkqlhce.com/click-101501157-15101254"" target=""_top""> <img src=""https://www.awltovhc.com/image-101501157-15101254"" width=""300"" height=""250"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-56829542?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101501157-15101254","Sale/Discount","","10-Nov-2021","31-Dec-2030","Vacation","4009935","Active","English","No"
"ParisCityVision.com","","13018139","10% de descuento en la visita con audioguía del Palacio de Versalles y Giverny","Disfrute de un descuento de 10% en la visita con audioguía del Palacio de Versalles y Giverny","giverny, Monet, paris, francia, descuento, versalles, palacio","Text Link","N/A","N/A","15-Apr-2025","<a href=""https://www.tkqlhce.com/click-101501157-13018139"" target=""_top"">10% de descuento en la visita con audioguía del Palacio de Versalles y Giverny </a><img src=""https://www.ftjcfx.com/image-101501157-13018139"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-56829543?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101501157-13018139","Sale/Discount","","26-Jul-2017","26-Jul-2077","Vacation","4009935","Active","Spanish","No"
"ParisCityVision.com","","13861096","200x200_-10%_castillos_del_valle_del_Loira_desde_París","<link>Descuento de 10% en la visita de los castillos del valle del Loira durante un viaje de un día desde París </link> ","descuento, palacio, loira, chambord, chenonceau, cheverny","Banner","N/A","N/A","15-Apr-2025","<a href=""https://www.jdoqocy.com/click-101501157-13861096"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101501157-13861096"" width=""200"" height=""200"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-56829544?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101501157-13861096","Sale/Discount","","18-Oct-2019","18-Oct-2025","Vacation","4009935","Active","Spanish","Yes"
"ParisCityVision.com","","15101283","EN_versailles_en_160x600","EN_versailles_en_160x600","","Banner","N/A","N/A","15-Apr-2025","<a href=""https://www.anrdoezrs.net/click-101501157-15101283"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101501157-15101283"" width=""160"" height=""600"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-56829545?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101501157-15101283","Sale/Discount","","10-Nov-2021","31-Dec-2030","Vacation","4009935","Active","English","No"
"ParisCityVision.com","","13861215","160x600_10%_de_descuento_en_la_visita_a_Giverny_con_audioguía","<link>10% de descuento en la visita a Giverny con audioguía </link>","giverny, Monet, paris, francia, descuento","Banner","N/A","N/A","15-Apr-2025","<a href=""https://www.jdoqocy.com/click-101501157-13861215"" target=""_top""> <img src=""https://www.awltovhc.com/image-101501157-13861215"" width=""160"" height=""600"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-56829560?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101501157-13861215","Sale/Discount","","18-Oct-2019","18-Oct-2025","Vacation","4009935","Active","Spanish","No"
"ParisCityVision.com","DE","15101225","mont_saint_michel_de_728x90_Germany","mont_saint_michel_de_728x90_Germany","","Banner","N/A","N/A","15-Apr-2025","<a href=""https://www.dpbolvw.net/click-101501157-15101225"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101501157-15101225"" width=""728"" height=""90"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-56829561?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101501157-15101225","Sale/Discount","","10-Nov-2021","31-Dec-2030","Vacation","4009935","Active","German","No"
"ParisCityVision.com","FR","15100949","stvalentin_120x600_France","stvalentin_120x600_France","","Banner","N/A","N/A","15-Apr-2025","<a href=""https://www.kqzyfj.com/click-101501157-15100949"" target=""_top""> <img src=""https://www.awltovhc.com/image-101501157-15100949"" width=""120"" height=""600"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-56829546?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101501157-15100949","Sale/Discount","","10-Nov-2021","31-Dec-2030","Vacation","4009935","Active","French","No"
"ParisCityVision.com","","15101272","EN_mont_saint_michel_en_468x60","EN_mont_saint_michel_en_468x60","","Banner","N/A","N/A","15-Apr-2025","<a href=""https://www.dpbolvw.net/click-101501157-15101272"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101501157-15101272"" width=""468"" height=""60"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-56829547?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101501157-15101272","Sale/Discount","","10-Nov-2021","31-Dec-2030","Vacation","4009935","Active","English","No"
"ParisCityVision.com","DE","15101202","christmas_nye_de_120x600_Germany","christmas_nye_de_120x600_Germany","","Banner","N/A","N/A","15-Apr-2025","<a href=""https://www.dpbolvw.net/click-101501157-15101202"" target=""_top""> <img src=""https://www.tqlkg.com/image-101501157-15101202"" width=""120"" height=""600"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-56829548?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101501157-15101202","Sale/Discount","","10-Nov-2021","31-Dec-2030","Vacation","4009935","Active","German","No"
"ParisCityVision.com","","15538083","Versailles - guided tour priority access","Versailles - guided tour priority access","Paris, Seine, Eiffel Tower","Text Link","N/A","N/A","15-Apr-2025","<a href=""https://www.anrdoezrs.net/click-101501157-15538083"" target=""_top"">Versailles - guided tour priority access</a><img src=""https://www.ftjcfx.com/image-101501157-15538083"" width=""1"" height=""1"" border=""0""/>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-56829549?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101501157-15538083","N/A","","","","Vacation","4009935","Active","English","Yes"
"ParisCityVision.com","","13865983","336x280_10%_Rabatt_Audioguide-Tour_ Schlössern_der_Loire","<link10% Rabatt Audioguide-Tour  Schlössern der Loire</link>","Loire, Schloss, Ausflug, Frankreich, Rabatt, Discount","Banner","N/A","N/A","15-Apr-2025","<a href=""https://www.jdoqocy.com/click-101501157-13865983"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101501157-13865983"" width=""336"" height=""280"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.anrdoezrs.net/placeholder-56829551?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101501157-13865983","Sale/Discount","","17-Oct-2019","31-Oct-2025","Vacation","4009935","Active","German","Yes"
"ParisCityVision.com","","13861329","336x280_10%_de_descuento_en_el_Pase_1_Día_Paris_City_Tour","<link>10% de descuento en el Pase 1 Día Paris City Tour</link>","pase, 1 dia, citytour, paris, descuento","Banner","N/A","N/A","15-Apr-2025","<a href=""https://www.anrdoezrs.net/click-101501157-13861329"" target=""_top""> <img src=""https://www.tqlkg.com/image-101501157-13861329"" width=""336"" height=""280"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.jdoqocy.com/placeholder-56829553?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101501157-13861329","Sale/Discount","","18-Oct-2019","18-Oct-2025","Vacation","4009935","Active","Spanish","Yes"
"ParisCityVision.com","","13863073","300x250_10%_de_reduction_sur_une_visite_de_Giverny_avec_Audio-guide","<link>10% de réduction sur une une visite de Giverny avec Audio-guide</link>","giverny, Monet, paris, france, promotion","Banner","N/A","N/A","15-Apr-2025","<a href=""https://www.tkqlhce.com/click-101501157-13863073"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101501157-13863073"" width=""300"" height=""250"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-56829556?target=_top&mouseover=N""></script>","https://www.anrdoezrs.net/click-101501157-13863073","Sale/Discount","","21-Oct-2019","21-Oct-2025","Vacation","4009935","Active","French","Yes"
"ParisCityVision.com","","15101288","EN_versailles_en_468x60","EN_versailles_en_468x60","","Banner","N/A","N/A","15-Apr-2025","<a href=""https://www.jdoqocy.com/click-101501157-15101288"" target=""_top""> <img src=""https://www.awltovhc.com/image-101501157-15101288"" width=""468"" height=""60"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-56829562?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101501157-15101288","Sale/Discount","","10-Nov-2021","31-Dec-2030","Vacation","4009935","Active","English","No"
"ParisCityVision.com","","13865935","300x250_10%_Rabatt_Audioguide-Tour_Schloss_Versailles","<link>10% Rabatt Audioguide-Tour Schloss Versailles</link>","Versailles, Schloss, Tour Paris, Rabatt, Discount","Banner","N/A","N/A","15-Apr-2025","<a href=""https://www.jdoqocy.com/click-101501157-13865935"" target=""_top""> <img src=""https://www.lduhtrp.net/image-101501157-13865935"" width=""300"" height=""250"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.kqzyfj.com/placeholder-56829590?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101501157-13865935","Sale/Discount","","22-Oct-2019","22-Oct-2025","Vacation","4009935","Active","German","Yes"
"ParisCityVision.com","","15101261","EN_generique_en_250x250","EN_generique_en_250x250","","Banner","N/A","N/A","15-Apr-2025","<a href=""https://www.tkqlhce.com/click-101501157-15101261"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101501157-15101261"" width=""250"" height=""250"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.tkqlhce.com/placeholder-56829593?target=_top&mouseover=N""></script>","https://www.tkqlhce.com/click-101501157-15101261","Sale/Discount","","10-Nov-2021","31-Dec-2030","Vacation","4009935","Active","English","No"
"ParisCityVision.com","","15101279","EN_stvalentin_en_336x280","EN_stvalentin_en_336x280","","Banner","N/A","N/A","15-Apr-2025","<a href=""https://www.dpbolvw.net/click-101501157-15101279"" target=""_top""> <img src=""https://www.awltovhc.com/image-101501157-15101279"" width=""336"" height=""280"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-56829594?target=_top&mouseover=N""></script>","https://www.kqzyfj.com/click-101501157-15101279","Sale/Discount","","10-Nov-2021","31-Dec-2030","Vacation","4009935","Active","English","No"
"ParisCityVision.com","","12026250","300x250 - Christmas and New Year's Eve in Paris ","Celebrate Christmas and New year's Eve in Paris with Pariscityvision's offers","christmas, new year, celebration, holiday, paris, dinner cruise","Banner","N/A","N/A","15-Apr-2025","<a href=""https://www.tkqlhce.com/click-101501157-12026250"" target=""_top""> <img src=""https://www.tqlkg.com/image-101501157-12026250"" width=""300"" height=""250"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-56829595?target=_top&mouseover=N""></script>","https://www.jdoqocy.com/click-101501157-12026250","N/A","","","","Vacation","4009935","Active","English","No"
"ParisCityVision.com","ES","15101292","ES_chateaux_de_la_loire_es_160x600","ES_chateaux_de_la_loire_es_160x600","","Banner","N/A","N/A","15-Apr-2025","<a href=""https://www.kqzyfj.com/click-101501157-15101292"" target=""_top""> <img src=""https://www.ftjcfx.com/image-101501157-15101292"" width=""160"" height=""600"" alt="""" border=""0""/></a>","<script type=""text/javascript"" language=""javascript"" src=""https://www.dpbolvw.net/placeholder-56829596?target=_top&mouseover=N""></script>","https://www.dpbolvw.net/click-101501157-15101292","Sale/Discount","","10-Nov-2021","31-Dec-2030","Vacation","4009935","Active","Spanish","No"
